PRIMARY_KEY,insee,Occupation_42,Age_2018,IS_STUDENT,highest_diploma,Act,FAMILY_TYPE,SEX,target
85524,"84102","csp_6_7",52,FALSE,"edu1_3","type_1_1","fm|4|1","Female","V"
85526,"84103","csp_8_5",60,FALSE,"edu1","type_2_5","fm|3|2","Male","V"
85527,"84103","csp_6_2",51,FALSE,"edu1_3","type_1_1","fm|4|3","Female","V"
85529,"84106","csp_6_4",57,FALSE,"edu1_2","type_1_1","fm|4|1","Male","A"
85531,"84106","csp_8_5",56,FALSE,"edu2","type_2_5","fm|1|2","Female","V"
85532,"84106","csp_7_4",65,FALSE,"edu1_7","type_2_1","fm|4|4","Male","A"
85533,"84106","csp_4_8",25,FALSE,"edu1_7","type_1_1","fm|4|1","Male","A"
85534,"84108","csp_7_7",76,FALSE,"edu1_2","type_2_1","fm|1|2","Female","V"
85535,"84111","csp_7_7",72,FALSE,"edu1_3","type_2_1","fm|1|2","Female","V"
85536,"84112","csp_7_7",64,FALSE,"edu1_3","type_2_1","fm|4|4","Female","V"
85537,"84113","csp_8_4",19,TRUE,"edu1_2","type_2_2","fm|3|2","Male","V"
85542,"84118","csp_8_4",18,TRUE,"edu1_2","type_2_2","fm|4|1","Female","A"
85543,"84118","csp_5_2",54,FALSE,"edu1_3","type_1_1","fm|4|1","Female","V"
85544,"84119","csp_3_7",28,FALSE,"edu1_7","type_1_1","fm|4|1","Female","A"
85546,"84119","csp_6_8",56,FALSE,"edu1_4","type_1_1","fm|3|2","Female","V"
85549,"84122","csp_7_8",87,FALSE,"edu1_2","type_2_1","fm|4|4","Male","V"
85550,"84122","csp_7_5",90,FALSE,"edu1_2","type_2_1","fm|1|2","Female","V"
85551,"84122","csp_6_3",33,FALSE,"edu1_4","type_1_1","fm|4|1","Male","V"
85552,"84122","csp_7_7",74,FALSE,"edu1_1","type_2_1","fm|1|2","Female","V"
85554,"84122","csp_7_7",79,FALSE,"edu1_3","type_2_1","fm|1|2","Female","V"
85558,"84122","csp_5_2",38,FALSE,"edu1_3","type_1_1","fm|4|1","Female","A"
85560,"84122","csp_4_2",32,FALSE,"edu1_8","type_1_1","fm|4|1","Male","A"
85561,"84122","csp_8_5",32,FALSE,"edu1","type_2_4","fm|4|4","Female","A"
85562,"84122","csp_8_5",16,TRUE,"edu3","type_2_2","fm|4|1","Male","A"
85563,"84123","csp_7_5",74,FALSE,"edu1_3","type_2_1","fm|4|4","Male","V"
85564,"84126","csp_6_3",24,FALSE,"edu1_4","type_1_1","fm|4|1","Male","V"
85565,"84126","csp_8_5",15,TRUE,"edu3","type_2_2","fm|3|2","Male","V"
85569,"84127","csp_4_2",56,FALSE,"edu1_7","type_1_1","fm|4|1","Female","V"
85573,"84129","csp_6_3",35,FALSE,"edu1_4","type_1_1","fm|1|1","Male","A"
85576,"84129","csp_2_2",47,FALSE,"edu1_7","type_1_1","fm|4|1","Female","A"
85579,"84129","csp_4_7",33,FALSE,"edu1_6","type_1_1","fm|1|1","Male","A"
85580,"84129","csp_8_1",34,FALSE,"edu3","type_1_2","fm|4|2","Female","A"
85585,"84129","csp_7_7",76,FALSE,"edu1_4","type_2_1","fm|4|4","Female","V"
85586,"84129","csp_8_5",60,FALSE,"edu3","type_2_5","fm|2|0","Female","A"
85587,"84129","csp_6_7",27,FALSE,"edu1_6","type_1_1","fm|1|2","Female","A"
85590,"84129","csp_8_6",65,FALSE,"edu1_2","type_2_4","fm|4|4","Female","A"
85592,"84129","csp_6_7",40,FALSE,"edu2","type_1_1","fm|4|1","Female","V"
85593,"84129","csp_4_6",47,FALSE,"edu1_7","type_1_1","fm|4|1","Male","V"
85596,"84129","csp_3_7",48,FALSE,"edu3","type_1_1","fm|4|2","Male","V"
85597,"84129","csp_3_7",50,FALSE,"edu1_4","type_1_1","fm|4|1","Female","V"
85601,"84129","csp_4_6",55,FALSE,"edu3","type_1_1","fm|1|2","Female","A"
85602,"84129","csp_8_4",21,TRUE,"edu1_2","type_2_2","fm|3|2","Male","V"
85605,"84129","csp_2_1",61,FALSE,"edu1_4","type_1_1","fm|1|2","Female","V"
85610,"84132","csp_7_4",70,FALSE,"edu1_8","type_2_1","fm|1|1","Male","V"
85611,"84132","csp_4_2",41,FALSE,"edu1_5","type_1_1","fm|4|1","Male","A"
85613,"84132","csp_5_5",23,FALSE,"edu1_2","type_1_2","fm|4|1","Male","A"
85614,"84132","csp_8_4",18,TRUE,"edu1_2","type_2_2","fm|4|1","Female","A"
85615,"84132","csp_7_4",66,FALSE,"edu1_8","type_2_1","fm|4|2","Female","V"
85619,"84133","csp_3_4",56,FALSE,"edu1_7","type_1_1","fm|1|2","Female","V"
85620,"84133","csp_5_3",28,FALSE,"edu1_4","type_1_2","fm|4|3","Male","V"
85621,"84133","csp_7_5",69,FALSE,"edu1_7","type_2_1","fm|4|2","Female","V"
85622,"84133","csp_6_9",34,FALSE,"edu1_3","type_1_1","fm|4|2","Male","A"
85623,"84134","csp_7_7",74,FALSE,"edu1_3","type_2_1","fm|4|4","Female","V"
85624,"84135","csp_7_8",93,FALSE,"edu1_2","type_2_1","fm|1|1","Male","V"
85625,"84135","csp_7_7",93,FALSE,"edu2","type_2_1","fm|1|2","Female","V"
85628,"84136","csp_8_5",24,FALSE,"edu1_3","type_2_5","fm|4|2","Female","V"
85629,"84136","csp_2_1",39,FALSE,"edu1_4","type_1_1","fm|4|1","Male","V"
85630,"84137","csp_8_4",20,TRUE,"edu1_5","type_2_2","fm|4|1","Female","A"
85631,"84137","csp_7_8",68,FALSE,"edu1_3","type_2_1","fm|4|4","Male","A"
85636,"84137","csp_2_2",60,FALSE,"edu1_3","type_1_1","fm|2|0","Female","A"
85637,"84137","csp_5_2",39,FALSE,"edu1_4","type_1_1","fm|3|2","Female","V"
85642,"84138","csp_7_8",70,FALSE,"edu1_6","type_2_1","fm|4|4","Female","V"
85643,"84138","csp_7_7",76,FALSE,"edu1_7","type_2_1","fm|4|4","Female","V"
85644,"84138","csp_6_4",40,FALSE,"edu3","type_1_1","fm|4|1","Male","A"
85649,"84138","csp_6_8",27,TRUE,"edu1_6","type_1_1","fm|4|1","Male","A"
85652,"84139","csp_7_7",67,FALSE,"edu2","type_2_1","fm|4|4","Female","A"
85653,"84141","csp_4_6",25,TRUE,"edu1_4","type_1_1","fm|4|1","Female","A"
85655,"84141","csp_8_6",81,FALSE,"edu1_1","type_2_1","fm|1|2","Female","A"
85656,"84141","csp_5_6",27,FALSE,"edu1_7","type_1_2","fm|4|4","Female","A"
85658,"84141","csp_7_5",65,FALSE,"edu1","type_2_1","fm|4|3","Male","V"
85660,"84141","csp_6_9",21,TRUE,"edu1_2","type_1_1","fm|4|1","Male","A"
85661,"84141","csp_3_4",61,FALSE,"edu1_7","type_1_1","fm|4|1","Male","V"
85663,"84141","csp_5_5",28,FALSE,"edu1_6","type_1_1","fm|4|1","Male","A"
85664,"84141","csp_3_7",56,FALSE,"edu1_3","type_1_1","fm|1|1","Male","V"
85667,"84141","csp_7_7",89,FALSE,"edu2","type_2_1","fm|4|1","Female","A"
85671,"84142","csp_8_6",63,FALSE,"edu1_3","type_2_5","fm|3|2","Female","A"
85672,"84142","csp_7_4",75,FALSE,"edu1_1","type_2_1","fm|4|3","Male","A"
85673,"84142","csp_5_2",57,FALSE,"edu1_3","type_1_1","fm|2|0","Female","A"
85675,"84143","csp_2_2",30,FALSE,"edu1_3","type_1_1","fm|4|1","Male","V"
85677,"84144","csp_5_2",54,FALSE,"edu1_2","type_1_1","fm|4|3","Female","V"
85678,"84144","csp_4_2",65,FALSE,"edu1_4","type_1_2","fm|4|3","Male","V"
85681,"84147","csp_8_4",22,TRUE,"edu1_4","type_2_2","fm|3|2","Male","V"
85682,"84147","csp_6_7",33,FALSE,"edu1_3","type_1_1","fm|4|1","Male","A"
85683,"84147","csp_6_5",62,FALSE,"edu1_3","type_1_2","fm|1|1","Male","V"
85684,"84147","csp_5_2",30,FALSE,"edu1_4","type_1_1","fm|4|1","Male","V"
85686,"84148","csp_5_2",59,FALSE,"edu1_3","type_1_1","fm|4|1","Male","V"
85688,"84149","csp_7_2",78,FALSE,"edu1_3","type_2_1","fm|4|4","Male","V"
85693,"85001","csp_4_5",58,FALSE,"edu1_3","type_1_1","fm|1|2","Female","V"
85695,"85003","csp_5_5",25,FALSE,"edu1_3","type_1_1","fm|4|1","Female","A"
85696,"85003","csp_7_8",74,FALSE,"edu2","type_2_1","fm|4|4","Male","A"
85697,"85003","csp_6_7",26,FALSE,"edu1_3","type_1_1","fm|1|1","Male","A"
85699,"85003","csp_6_7",35,FALSE,"edu1_3","type_1_1","fm|4|1","Female","V"
85700,"85003","csp_4_7",51,FALSE,"edu1_6","type_1_1","fm|4|1","Male","V"
85704,"85003","csp_5_6",44,FALSE,"edu1_3","type_1_1","fm|4|1","Female","V"
85705,"85003","csp_4_6",52,FALSE,"edu1_3","type_1_1","fm|4|1","Female","V"
85707,"85003","csp_6_5",55,FALSE,"edu1_5","type_1_2","fm|4|4","Male","V"
85708,"85003","csp_4_7",38,FALSE,"edu2","type_1_2","fm|1|1","Male","A"
85710,"85003","csp_7_5",81,FALSE,"edu1_2","type_2_1","fm|1|2","Female","V"
85713,"85004","csp_6_7",46,FALSE,"edu1_3","type_1_1","fm|4|1","Male","V"
85715,"85004","csp_7_8",71,FALSE,"edu1_1","type_2_1","fm|4|4","Male","A"
85722,"85006","csp_4_6",39,FALSE,"edu1_6","type_1_1","fm|4|1","Female","A"
85727,"85008","csp_8_4",24,TRUE,"edu1_7","type_2_2","fm|4|1","Female","A"
85728,"85008","csp_5_4",28,FALSE,"edu1_7","type_1_1","fm|4|1","Female","A"
85729,"85008","csp_6_7",58,FALSE,"edu1_3","type_1_1","fm|4|1","Male","V"
85735,"85008","csp_2_2",59,FALSE,"edu1","type_1_1","fm|4|2","Male","A"
85736,"85008","csp_7_8",67,FALSE,"edu1_1","type_2_1","fm|1|1","Male","A"
85741,"85009","csp_4_2",51,FALSE,"edu1_8","type_1_1","fm|1|2","Female","V"
85743,"85010","csp_7_5",68,FALSE,"edu1_4","type_2_1","fm|1|2","Female","V"
85744,"85010","csp_4_3",54,FALSE,"edu1_7","type_1_1","fm|4|1","Female","A"
85746,"85011","csp_5_4",49,FALSE,"edu1_4","type_1_1","fm|4|1","Male","V"
85748,"85012","csp_8_5",17,TRUE,"edu3","type_2_2","fm|4|1","Male","A"
85749,"85013","csp_4_2",44,FALSE,"edu1_7","type_1_2","fm|3|1","Male","A"
85750,"85014","csp_7_5",79,FALSE,"edu1_1","type_2_1","fm|4|4","Male","V"
85752,"85014","csp_2_1",31,FALSE,"edu1_5","type_1_1","fm|4|1","Male","V"
85753,"85015","csp_5_2",24,FALSE,"edu1_5","type_1_1","fm|4|1","Female","A"
85755,"85016","csp_5_5",24,FALSE,"edu1_4","type_1_1","fm|3|2","Female","A"
85757,"85016","csp_7_7",66,FALSE,"edu2","type_2_1","fm|1|2","Female","V"
85759,"85017","csp_8_4",20,TRUE,"edu1_5","type_2_2","fm|3|2","Male","A"
85760,"85017","csp_8_5",15,TRUE,"edu3","type_2_2","fm|4|1","Male","A"
85761,"85017","csp_7_5",67,FALSE,"edu1_7","type_2_1","fm|4|2","Female","V"
85762,"85017","csp_8_4",17,TRUE,"edu2","type_2_2","fm|4|2","Male","A"
85764,"85018","csp_4_6",48,FALSE,"edu1_4","type_1_1","fm|4|1","Female","V"
85765,"85018","csp_4_6",42,FALSE,"edu1_7","type_1_1","fm|4|1","Female","A"
85768,"85018","csp_7_8",82,FALSE,"edu2","type_2_1","fm|1|2","Female","V"
85769,"85018","csp_7_5",73,FALSE,"edu1_3","type_2_1","fm|4|4","Male","A"
85771,"85019","csp_7_7",72,FALSE,"edu1_2","type_2_1","fm|4|4","Female","A"
85775,"85019","csp_5_4",29,FALSE,"edu1_3","type_1_2","fm|3|2","Female","A"
85776,"85019","csp_8_4",18,TRUE,"edu1_2","type_2_2","fm|4|1","Female","A"
85781,"85019","csp_7_4",67,FALSE,"edu1_5","type_2_1","fm|1|1","Male","V"
85783,"85020","csp_8_5",59,FALSE,"edu1_3","type_2_5","fm|1|1","Male","A"
85784,"85020","csp_6_4",54,FALSE,"edu1_2","type_1_1","fm|3|1","Male","A"
85785,"85020","csp_6_9",54,FALSE,"edu1_3","type_1_2","fm|4|2","Female","V"
85790,"85024","csp_7_7",64,FALSE,"edu1_1","type_2_1","fm|4|4","Female","A"
85792,"85024","csp_1_1",30,FALSE,"edu1_6","type_1_1","fm|4|1","Male","V"
85794,"85024","csp_8_4",19,TRUE,"edu1_2","type_2_2","fm|4|1","Female","A"
85797,"85025","csp_8_5",41,FALSE,"edu1_4","type_2_5","fm|4|2","Female","A"
85798,"85025","csp_7_8",86,FALSE,"edu1","type_2_1","fm|4|2","Male","V"
85800,"85026","csp_5_2",51,FALSE,"edu1_3","type_1_1","fm|4|1","Female","A"
85801,"85028","csp_2_1",36,FALSE,"edu1_4","type_1_1","fm|4|1","Male","V"
85803,"85029","csp_5_6",44,FALSE,"edu1_3","type_1_1","fm|4|1","Female","V"
85804,"85031","csp_5_4",52,FALSE,"edu1_2","type_1_1","fm|4|1","Female","A"
85806,"85031","csp_6_4",35,FALSE,"edu1_5","type_1_1","fm|4|2","Male","A"
85807,"85033","csp_6_5",46,FALSE,"edu3","type_1_1","fm|4|1","Female","V"
85808,"85033","csp_7_7",71,FALSE,"edu1_3","type_2_1","fm|4|4","Female","V"
85809,"85034","csp_7_8",62,FALSE,"edu1_3","type_2_1","fm|1|1","Male","A"
85811,"85034","csp_8_6",92,FALSE,"edu1_1","type_2_1","fm|4|1","Female","A"
85813,"85035","csp_2_2",56,FALSE,"edu3","type_1_1","fm|4|2","Male","V"
85818,"85035","csp_3_7",34,FALSE,"edu1_8","type_1_1","fm|4|1","Female","V"
85821,"85036","csp_6_7",27,FALSE,"edu1_3","type_1_1","fm|4|1","Male","V"
85822,"85037","csp_6_7",20,FALSE,"edu1_3","type_1_1","fm|4|1","Male","A"
85824,"85038","csp_5_6",28,FALSE,"edu1_7","type_1_2","fm|4|2","Female","A"
85825,"85038","csp_8_6",65,FALSE,"edu2","type_2_1","fm|4|4","Female","A"
85826,"85038","csp_7_8",90,FALSE,"edu2","type_2_1","fm|1|2","Female","V"
85827,"85038","csp_8_5",46,FALSE,"edu3","type_2_5","fm|4|4","Male","A"
85831,"85039","csp_7_1",82,FALSE,"edu1_2","type_2_1","fm|3|2","Female","V"
85833,"85039","csp_4_6",59,FALSE,"edu1_7","type_1_1","fm|1|1","Male","V"
85835,"85045","csp_4_3",23,FALSE,"edu1_8","type_1_1","fm|4|1","Female","A"
85837,"85045","csp_3_7",45,FALSE,"edu1_6","type_1_1","fm|4|1","Male","A"
85841,"85046","csp_7_7",65,FALSE,"edu1_3","type_2_1","fm|4|4","Female","V"
85842,"85046","csp_4_7",53,FALSE,"edu1_3","type_1_1","fm|4|1","Male","V"
85846,"85047","csp_8_4",15,TRUE,"edu3","type_2_2","fm|4|2","Male","A"
85848,"85047","csp_6_9",59,FALSE,"edu3","type_1_1","fm|1|1","Male","V"
85849,"85047","csp_2_2",42,FALSE,"edu3","type_1_1","fm|4|1","Male","A"
85850,"85047","csp_6_9",26,FALSE,"edu1_3","type_1_1","fm|4|2","Male","A"
85851,"85047","csp_5_4",38,FALSE,"edu1_4","type_1_1","fm|4|1","Female","A"
85853,"85047","csp_5_4",34,FALSE,"edu1_7","type_1_1","fm|4|1","Female","A"
85854,"85047","csp_6_8",33,FALSE,"edu1_5","type_1_1","fm|4|1","Male","A"
85855,"85047","csp_6_7",59,FALSE,"edu1_3","type_1_1","fm|4|1","Male","V"
85856,"85047","csp_6_2",59,FALSE,"edu1_3","type_1_1","fm|4|2","Male","V"
85857,"85047","csp_3_8",44,FALSE,"edu1_8","type_1_1","fm|4|1","Male","V"
85858,"85047","csp_8_5",22,FALSE,"edu3","type_2_5","fm|4|2","Male","A"
85860,"85047","csp_5_3",48,FALSE,"edu1_4","type_1_1","fm|4|1","Female","A"
85863,"85047","csp_8_6",65,FALSE,"edu1_3","type_2_5","fm|4|3","Male","A"
85865,"85047","csp_6_2",35,FALSE,"edu1_5","type_1_1","fm|4|1","Male","A"
85868,"85047","csp_7_8",70,FALSE,"edu1_3","type_2_1","fm|1|1","Male","A"
85869,"85047","csp_4_3",49,FALSE,"edu1_6","type_1_1","fm|4|1","Female","A"
85870,"85047","csp_7_5",70,FALSE,"edu1_4","type_2_1","fm|1|2","Female","V"
85872,"85049","csp_6_7",45,FALSE,"edu1_4","type_1_1","fm|3|2","Female","V"
85874,"85050","csp_7_8",69,FALSE,"edu1_3","type_2_1","fm|4|4","Male","A"
85875,"85050","csp_7_8",83,FALSE,"edu1_2","type_2_1","fm|4|4","Male","V"
85878,"85051","csp_4_3",35,FALSE,"edu1_6","type_1_1","fm|4|1","Female","A"
85880,"85051","csp_5_6",51,FALSE,"edu2","type_1_1","fm|4|1","Female","V"
85881,"85051","csp_4_8",51,FALSE,"edu1_3","type_1_1","fm|3|2","Male","V"
85882,"85051","csp_5_4",45,FALSE,"edu1_5","type_1_1","fm|3|2","Female","V"
85884,"85051","csp_7_5",70,FALSE,"edu1_3","type_2_1","fm|4|4","Female","V"
85885,"85051","csp_7_7",66,FALSE,"edu1_3","type_2_1","fm|4|4","Female","V"
85886,"85051","csp_7_5",73,FALSE,"edu1_6","type_2_1","fm|1|1","Male","A"
85887,"85051","csp_5_5",53,FALSE,"edu3","type_1_1","fm|4|1","Female","V"
85888,"85051","csp_5_6",24,FALSE,"edu1_3","type_1_1","fm|4|1","Female","A"
85889,"85051","csp_8_6",95,FALSE,"edu1_1","type_2_4","fm|1|2","Female","A"
85890,"85051","csp_7_8",86,FALSE,"edu2","type_2_1","fm|3|2","Female","V"
85892,"85054","csp_7_2",77,FALSE,"edu1_3","type_2_1","fm|1|1","Male","V"
85893,"85056","csp_7_2",78,FALSE,"edu1_1","type_2_1","fm|4|4","Female","V"
85894,"85056","csp_7_7",93,FALSE,"edu2","type_2_1","fm|4|4","Male","V"
85896,"85058","csp_4_6",46,FALSE,"edu1_7","type_1_1","fm|4|1","Female","V"
85897,"85059","csp_7_5",85,FALSE,"edu1_7","type_2_1","fm|4|4","Female","V"
85899,"85059","csp_7_7",80,FALSE,"edu1_2","type_2_1","fm|4|4","Male","V"
85901,"85061","csp_2_1",42,FALSE,"edu1_3","type_1_1","fm|4|1","Male","V"
85903,"85061","csp_4_6",42,FALSE,"edu1_3","type_1_1","fm|4|1","Male","V"
85905,"85064","csp_7_8",74,FALSE,"edu1_2","type_2_1","fm|4|4","Female","A"
85908,"85065","csp_4_7",40,FALSE,"edu1_3","type_1_1","fm|4|1","Male","A"
85909,"85065","csp_8_5",53,FALSE,"edu1_3","type_2_4","fm|4|4","Female","A"
85910,"85065","csp_5_3",35,FALSE,"edu3","type_1_1","fm|4|3","Female","A"
85911,"85065","csp_4_8",45,FALSE,"edu1_4","type_1_1","fm|4|1","Female","V"
85914,"85065","csp_4_6",44,FALSE,"edu1_7","type_1_2","fm|4|2","Female","A"
85916,"85065","csp_8_5",16,TRUE,"edu3","type_2_2","fm|3|2","Female","A"
85917,"85066","csp_7_8",70,FALSE,"edu1_3","type_2_1","fm|4|4","Male","A"
85918,"85066","csp_4_6",50,FALSE,"edu1_4","type_1_1","fm|4|1","Female","V"
85920,"85067","csp_8_5",19,FALSE,"edu1_2","type_2_5","fm|4|1","Male","A"
85922,"85067","csp_6_5",49,FALSE,"edu1_3","type_1_1","fm|4|1","Male","V"
85923,"85070","csp_2_1",53,FALSE,"edu1_3","type_1_1","fm|4|1","Male","V"
85925,"85070","csp_8_4",20,TRUE,"edu1_6","type_2_2","fm|3|2","Male","A"
85926,"85070","csp_8_4",21,TRUE,"edu1_3","type_2_2","fm|4|1","Female","A"
85927,"85070","csp_8_5",49,FALSE,"edu1_4","type_2_5","fm|1|2","Female","A"
85929,"85071","csp_8_4",19,TRUE,"edu1_2","type_2_2","fm|3|2","Female","A"
85934,"85072","csp_7_7",82,FALSE,"edu1_1","type_2_1","fm|4|4","Female","V"
85937,"85073","csp_4_2",47,FALSE,"edu1_7","type_1_1","fm|4|1","Female","A"
85938,"85076","csp_7_8",86,FALSE,"edu1_1","type_2_1","fm|4|4","Male","V"
85940,"85076","csp_5_4",36,FALSE,"edu1_4","type_1_1","fm|4|1","Female","A"
85941,"85076","csp_8_5",52,FALSE,"edu1_6","type_2_4","fm|4|2","Female","A"
85943,"85080","csp_3_4",59,FALSE,"edu1_8","type_1_1","fm|4|2","Male","V"
85944,"85081","csp_6_2",57,FALSE,"edu1_3","type_1_1","fm|4|1","Male","V"
85945,"85081","csp_5_4",55,FALSE,"edu1_6","type_1_1","fm|3|2","Female","A"
85947,"85081","csp_5_2",48,FALSE,"edu1_4","type_1_1","fm|4|1","Male","V"
85948,"85081","csp_7_8",63,FALSE,"edu1_5","type_2_1","fm|4|4","Male","A"
85952,"85082","csp_5_2",49,FALSE,"edu1_3","type_1_1","fm|4|2","Male","A"
85955,"85083","csp_5_5",37,FALSE,"edu1_6","type_1_1","fm|4|1","Male","A"
85956,"85083","csp_8_5",15,TRUE,"edu3","type_2_2","fm|4|1","Male","A"
85957,"85084","csp_6_8",50,FALSE,"edu1_3","type_1_1","fm|1|1","Male","V"
85967,"85088","csp_4_3",64,FALSE,"edu1_6","type_1_1","fm|1|2","Female","V"
85969,"85088","csp_6_8",39,FALSE,"edu1_3","type_1_1","fm|4|1","Male","V"
85970,"85088","csp_7_7",85,FALSE,"edu1_3","type_2_1","fm|1|2","Female","V"
85974,"85089","csp_4_8",45,FALSE,"edu1_2","type_1_2","fm|4|2","Female","A"
85975,"85089","csp_2_3",50,FALSE,"edu1_3","type_1_1","fm|4|2","Male","A"
85977,"85089","csp_4_6",57,FALSE,"edu1_3","type_1_1","fm|1|1","Male","A"
85981,"85089","csp_4_7",32,FALSE,"edu1_7","type_1_1","fm|4|1","Female","A"
85982,"85089","csp_5_6",55,FALSE,"edu1_3","type_1_1","fm|4|1","Female","V"
85983,"85089","csp_7_8",85,FALSE,"edu1_3","type_2_1","fm|2|0","Male","A"
85985,"85090","csp_7_4",72,FALSE,"edu1_7","type_2_1","fm|4|4","Male","V"
85986,"85090","csp_5_2",32,FALSE,"edu1_4","type_1_1","fm|4|1","Female","A"
85987,"85090","csp_7_7",68,FALSE,"edu1_1","type_2_1","fm|4|4","Female","V"
85989,"85090","csp_2_2",49,FALSE,"edu1_7","type_1_1","fm|4|1","Male","A"
85991,"85092","csp_8_6",70,FALSE,"edu1_2","type_2_4","fm|1|2","Female","A"
85992,"85092","csp_8_6",73,FALSE,"edu2","type_2_5","fm|1|1","Male","A"
85993,"85092","csp_8_4",15,TRUE,"edu3","type_2_2","fm|4|1","Male","A"
85994,"85092","csp_8_4",23,TRUE,"edu1_4","type_2_2","fm|4|1","Male","A"
85995,"85092","csp_4_7",34,FALSE,"edu1_6","type_1_1","fm|4|1","Female","A"
85996,"85092","csp_4_8",48,FALSE,"edu1_3","type_1_1","fm|4|2","Male","A"
85998,"85092","csp_4_7",35,FALSE,"edu1_6","type_1_1","fm|4|1","Male","A"
85999,"85092","csp_7_8",83,FALSE,"edu2","type_2_1","fm|1|2","Female","V"
86001,"85092","csp_8_4",23,TRUE,"edu1_6","type_2_2","fm|4|2","Male","A"
86006,"85092","csp_7_1",75,FALSE,"edu2","type_2_1","fm|4|4","Female","V"
86009,"85094","csp_7_5",86,FALSE,"edu1_5","type_2_1","fm|4|4","Male","V"
86011,"85094","csp_1_1",67,FALSE,"edu1_7","type_1_1","fm|4|2","Male","V"
86013,"85095","csp_3_7",39,FALSE,"edu1_6","type_1_1","fm|4|1","Female","A"
86014,"85095","csp_5_2",37,FALSE,"edu1_3","type_1_2","fm|4|4","Female","A"
86015,"85095","csp_6_5",51,FALSE,"edu1_3","type_1_1","fm|4|1","Male","V"
86021,"85096","csp_6_8",35,FALSE,"edu1_3","type_1_1","fm|4|1","Male","A"
86022,"85096","csp_8_4",27,TRUE,"edu1_4","type_2_2","fm|4|1","Female","A"
86023,"85096","csp_7_7",65,FALSE,"edu1_5","type_2_1","fm|4|4","Female","V"
86026,"85096","csp_3_1",38,FALSE,"edu1_8","type_1_1","fm|4|1","Female","V"
86027,"85096","csp_8_4",17,TRUE,"edu1_2","type_2_2","fm|4|1","Male","A"
86031,"85097","csp_8_4",18,TRUE,"edu1_2","type_2_2","fm|4|1","Female","A"
86033,"85097","csp_5_2",57,FALSE,"edu1_1","type_1_1","fm|4|1","Female","V"
86035,"85097","csp_6_3",34,FALSE,"edu1_5","type_1_1","fm|4|1","Male","A"
86036,"85097","csp_6_2",60,FALSE,"edu1_2","type_1_1","fm|4|1","Female","A"
86037,"85099","csp_4_8",26,FALSE,"edu1_3","type_1_1","fm|4|1","Male","A"
86038,"85099","csp_4_7",29,FALSE,"edu1_7","type_1_1","fm|1|1","Male","A"
86040,"85100","csp_7_4",65,FALSE,"edu1_7","type_2_1","fm|4|3","Male","A"
86041,"85100","csp_8_5",45,FALSE,"edu1","type_2_5","fm|4|3","Female","A"
86042,"85102","csp_5_2",56,FALSE,"edu1_3","type_1_1","fm|4|1","Female","A"
86046,"85103","csp_7_5",62,FALSE,"edu1_4","type_2_1","fm|4|4","Female","A"
86047,"85106","csp_7_1",70,FALSE,"edu1_5","type_2_1","fm|4|4","Male","V"
86048,"85106","csp_8_4",21,FALSE,"edu3","type_2_2","fm|4|1","Female","V"
86049,"85108","csp_3_7",44,FALSE,"edu1_6","type_1_1","fm|4|1","Female","V"
86051,"85108","csp_4_2",57,FALSE,"edu1_4","type_1_1","fm|1|2","Female","V"
86054,"85109","csp_5_2",48,FALSE,"edu1_5","type_1_1","fm|4|3","Female","V"
86056,"85109","csp_7_8",68,FALSE,"edu1_1","type_2_1","fm|4|4","Male","A"
86057,"85109","csp_7_7",85,FALSE,"edu1_3","type_2_1","fm|4|4","Female","V"
86064,"85109","csp_4_6",47,FALSE,"edu1_6","type_1_1","fm|4|1","Female","A"
86065,"85109","csp_7_5",81,FALSE,"edu1_7","type_2_1","fm|1|2","Female","V"
86069,"85109","csp_5_2",39,FALSE,"edu1_4","type_1_1","fm|4|1","Female","V"
86070,"85109","csp_7_8",90,FALSE,"edu2","type_2_1","fm|1|2","Female","V"
86073,"85109","csp_4_8",61,FALSE,"edu1_3","type_1_1","fm|4|2","Male","V"
86074,"85109","csp_6_7",29,FALSE,"edu1_5","type_1_1","fm|4|1","Male","A"
86076,"85111","csp_5_6",64,FALSE,"edu1_2","type_1_1","fm|4|3","Female","V"
86078,"85112","csp_2_2",40,FALSE,"edu1_7","type_1_1","fm|1|2","Female","V"
86079,"85112","csp_6_2",57,FALSE,"edu1_1","type_1_1","fm|4|1","Female","V"
86080,"85112","csp_5_2",53,FALSE,"edu1_6","type_1_1","fm|4|1","Female","A"
86081,"85113","csp_7_8",73,FALSE,"edu1_3","type_2_1","fm|4|4","Male","A"
86082,"85113","csp_5_6",47,FALSE,"edu2","type_1_1","fm|4|1","Female","A"
86085,"85113","csp_6_2",48,FALSE,"edu1_3","type_1_1","fm|4|1","Female","V"
86087,"85114","csp_3_8",39,FALSE,"edu1_6","type_1_1","fm|4|1","Male","A"
86088,"85114","csp_6_5",38,FALSE,"edu1_2","type_1_2","fm|4|3","Male","V"
86089,"85114","csp_8_4",19,TRUE,"edu1_2","type_2_2","fm|4|1","Male","V"
86096,"85119","csp_6_9",28,FALSE,"edu1_5","type_1_1","fm|1|1","Male","A"
86099,"85121","csp_7_8",71,FALSE,"edu1_1","type_2_1","fm|4|4","Male","V"
86102,"85127","csp_7_8",74,FALSE,"edu3","type_2_1","fm|1|1","Male","A"
