PRIMARY_KEY,Emp
77213,"temp-1-5"
77215,"temp-1-6"
77224,"temp-1-5"
77227,"temp-2-1"
77232,"temp-1-6"
77240,"temp-1-5"
77242,"temp-1-5"
77246,"temp-1-6"
77250,"temp-1-6"
77255,"temp-1-6"
77256,"temp-1-6"
77264,"temp-1-6"
77266,"temp-2-2"
77270,"temp-2-2"
77271,"temp-1-6"
77274,"temp-1-6"
77275,"temp-1-6"
77276,"temp-1-6"
77277,"temp-1-6"
77279,"temp-1-6"
77283,"temp-1-6"
77285,"temp-1-5"
77288,"temp-1-6"
77291,"temp-2-2"
77300,"temp-2-1"
77308,"temp-1-6"
77311,"temp-1-6"
77315,"temp-1-6"
77317,"temp-1-6"
77321,"temp-1-6"
77322,"temp-1-5"
77325,"temp-1-6"
77331,"temp-1-5"
77339,"temp-1-6"
77341,"temp-2-2"
77346,"temp-1-6"
77354,"temp-1-6"
77360,"temp-1-6"
77365,"temp-1-6"
77368,"temp-1-6"
77372,"temp-1-6"
77374,"temp-1-6"
77375,"temp-1-6"
77376,"temp-1-5"
77381,"temp-1-6"
77385,"temp-1-6"
77387,"temp-2-2"
77393,"temp-1-6"
77399,"temp-1-6"
77404,"temp-1-6"
77410,"temp-1-6"
77413,"temp-1-6"
77415,"temp-1-1"
77416,"temp-1-6"
77419,"temp-1-6"
77421,"temp-1-6"
77428,"temp-1-6"
77430,"temp-1-6"
77431,"temp-1-6"
77432,"temp-1-6"
77433,"temp-1-6"
77436,"temp-1-6"
77439,"temp-2-1"
77441,"temp-1-6"
77442,"temp-1-6"
77443,"temp-1-6"
77445,"temp-1-6"
77446,"temp-1-6"
77447,"temp-1-6"
77449,"temp-1-6"
77454,"temp-1-6"
77458,"temp-1-6"
77464,"temp-2-1"
77474,"temp-1-6"
77476,"temp-1-6"
77479,"temp-1-5"
77486,"temp-1-6"
77487,"temp-1-6"
77489,"temp-2-2"
77491,"temp-1-6"
77496,"temp-1-6"
77497,"temp-1-6"
77499,"temp-2-1"
77500,"temp-1-6"
77502,"temp-1-6"
77506,"temp-1-2"
77518,"temp-1-6"
77519,"temp-1-5"
77520,"temp-1-6"
77538,"temp-1-6"
77540,"temp-1-6"
77541,"temp-1-6"
77543,"temp-1-6"
77545,"temp-2-1"
77547,"temp-1-6"
77552,"temp-2-1"
77553,"temp-1-6"
77554,"temp-1-5"
77557,"temp-1-6"
77559,"temp-1-6"
77562,"temp-1-6"
77564,"temp-1-6"
77575,"temp-1-6"
77577,"temp-1-6"
77581,"temp-1-6"
77583,"temp-1-6"
77588,"temp-1-5"
77591,"temp-1-6"
77597,"temp-1-6"
77602,"temp-1-6"
77603,"temp-1-6"
77606,"temp-1-6"
77609,"temp-1-6"
77611,"temp-1-6"
77612,"temp-1-6"
77617,"temp-1-6"
77619,"temp-1-5"
77621,"temp-1-6"
77634,"temp-1-6"
77635,"temp-1-6"
77636,"temp-1-6"
77639,"temp-1-6"
77641,"temp-1-6"
77643,"temp-1-6"
77644,"temp-1-6"
77645,"temp-1-6"
77646,"temp-1-6"
77651,"temp-1-6"
77653,"temp-1-6"
77665,"temp-1-6"
77667,"temp-1-6"
77671,"temp-1-6"
77674,"temp-1-6"
77682,"temp-1-6"
77690,"temp-1-6"
77691,"temp-1-6"
77692,"temp-1-6"
77694,"temp-1-6"
77702,"temp-1-6"
77713,"temp-1-6"
77721,"temp-1-6"
77724,"temp-1-6"
77725,"temp-1-6"
77732,"temp-2-1"
77734,"temp-1-6"
77737,"temp-1-6"
77739,"temp-1-6"
77746,"temp-2-1"
77750,"temp-1-6"
77761,"temp-2-2"
77762,"temp-2-2"
77773,"temp-1-6"
77777,"temp-2-2"
77783,"temp-1-6"
77788,"temp-1-6"
77798,"temp-1-6"
77811,"temp-1-6"
77816,"temp-1-5"
77830,"temp-1-6"
77835,"temp-1-6"
77837,"temp-1-6"
77838,"temp-1-6"
77842,"temp-1-6"
77844,"temp-1-6"
77865,"temp-1-6"
77869,"temp-1-6"
77874,"temp-1-6"
77875,"temp-2-1"
77877,"temp-1-1"
77878,"temp-1-6"
77879,"temp-1-6"
77881,"temp-2-1"
77889,"temp-1-6"
77891,"temp-1-5"
77892,"temp-1-6"
77900,"temp-1-6"
77902,"temp-1-6"
77914,"temp-1-6"
77916,"temp-1-1"
77921,"temp-1-6"
77922,"temp-1-6"
77923,"temp-1-6"
77924,"temp-1-6"
77925,"temp-1-6"
77930,"temp-2-1"
77934,"temp-2-1"
77935,"temp-1-6"
77939,"temp-2-2"
77941,"temp-1-6"
77945,"temp-1-6"
77946,"temp-1-6"
77948,"temp-1-6"
77951,"temp-1-6"
77953,"temp-1-5"
77955,"temp-1-6"
77956,"temp-1-6"
77959,"temp-1-6"
77960,"temp-1-6"
77964,"temp-1-6"
77970,"temp-1-6"
77973,"temp-1-6"
77980,"temp-1-6"
77984,"temp-1-6"
77986,"temp-1-5"
77992,"temp-2-2"
77996,"temp-1-6"
77999,"temp-1-6"
78000,"temp-1-1"
78001,"temp-1-6"
78002,"temp-2-2"
78012,"temp-1-6"
78013,"temp-1-6"
78014,"temp-1-6"
78017,"temp-1-6"
78020,"temp-2-1"
78021,"temp-1-6"
78024,"temp-1-6"
78026,"temp-2-1"
78027,"temp-1-2"
78033,"temp-1-6"
78035,"temp-1-2"
78036,"temp-1-6"
78037,"temp-1-6"
78038,"temp-1-6"
78039,"temp-1-6"
78042,"temp-1-6"
78043,"temp-1-6"
78048,"temp-1-6"
78049,"temp-1-6"
78050,"temp-1-6"
78051,"temp-1-6"
78062,"temp-1-6"
78063,"temp-1-6"
78065,"temp-1-6"
78067,"temp-1-6"
78069,"temp-1-6"
78074,"temp-2-2"
78079,"temp-1-6"
78085,"temp-1-6"
78086,"temp-1-6"
78088,"temp-1-5"
78094,"temp-1-6"
78095,"temp-1-6"
78096,"temp-1-6"
78105,"temp-1-5"
78106,"temp-1-6"
78111,"temp-2-2"
78113,"temp-1-6"
78114,"temp-1-4"
78117,"temp-1-6"
78120,"temp-1-2"
78124,"temp-1-6"
78129,"temp-1-6"
78134,"temp-1-6"
78138,"temp-1-6"
78149,"temp-1-5"
78150,"temp-1-6"
78152,"temp-1-6"
78158,"temp-1-6"
78162,"temp-1-6"
78163,"temp-2-1"
78167,"temp-1-6"
78178,"temp-2-1"
78180,"temp-1-6"
78182,"temp-1-6"
78184,"temp-1-5"
78185,"temp-1-5"
78189,"temp-1-6"
78191,"temp-2-3"
78193,"temp-1-5"
78199,"temp-1-6"
78201,"temp-1-5"
78210,"temp-1-6"
78212,"temp-1-1"
78224,"temp-1-6"
78229,"temp-1-6"
78233,"temp-1-6"
78236,"temp-1-6"
78239,"temp-1-5"
78242,"temp-1-6"
78243,"temp-1-6"
78244,"temp-1-6"
78246,"temp-1-6"
78247,"temp-1-6"
78249,"temp-1-6"
78250,"temp-1-6"
78257,"temp-1-6"
78264,"temp-1-6"
78266,"temp-1-6"
78270,"temp-1-6"
78272,"temp-1-6"
78279,"temp-1-6"
78283,"temp-1-6"
78285,"temp-1-6"
78289,"temp-1-6"
78303,"temp-1-6"
78304,"temp-1-6"
78308,"temp-1-6"
78311,"temp-1-6"
78318,"temp-1-6"
78319,"temp-1-6"
78321,"temp-1-6"
78329,"temp-1-6"
78330,"temp-1-6"
78331,"temp-1-6"
78332,"temp-1-6"
78337,"temp-1-6"
78339,"temp-1-6"
78340,"temp-2-2"
78345,"temp-1-6"
78348,"temp-1-6"
78350,"temp-1-6"
78355,"temp-1-6"
78358,"temp-1-6"
78362,"temp-1-6"
78363,"temp-1-6"
78365,"temp-1-6"
78375,"temp-1-6"
78380,"temp-2-2"
78387,"temp-1-5"
78389,"temp-1-6"
78390,"temp-1-6"
78391,"temp-1-6"
78399,"temp-1-6"
78403,"temp-1-6"
78405,"temp-1-6"
78406,"temp-1-6"
78407,"temp-1-6"
78426,"temp-2-2"
78444,"temp-1-6"
78445,"temp-1-6"
78448,"temp-1-6"
78453,"temp-1-6"
78455,"temp-1-6"
78459,"temp-1-6"
78460,"temp-1-6"
78461,"temp-1-6"
78467,"temp-1-6"
78469,"temp-1-6"
78472,"temp-1-6"
78473,"temp-1-6"
78475,"temp-1-6"
78478,"temp-1-5"
78483,"temp-1-6"
78485,"temp-1-6"
78486,"temp-1-6"
78493,"temp-1-1"
78494,"temp-1-6"
78499,"temp-1-6"
78501,"temp-1-4"
78503,"temp-1-6"
78506,"temp-1-6"
78508,"temp-1-6"
78510,"temp-1-6"
78511,"temp-2-1"
78517,"temp-1-6"
78520,"temp-1-6"
78533,"temp-1-6"
78538,"temp-1-6"
78539,"temp-1-6"
78546,"temp-2-1"
78552,"temp-1-6"
78561,"temp-1-6"
78562,"temp-1-6"
78563,"temp-1-6"
78567,"temp-1-6"
78571,"temp-1-2"
78578,"temp-1-6"
78579,"temp-1-6"
78580,"temp-1-6"
78581,"temp-1-5"
78582,"temp-2-1"
78585,"temp-1-6"
78596,"temp-2-1"
78598,"temp-1-6"
78602,"temp-1-6"
78605,"temp-1-6"
78606,"temp-1-6"
78608,"temp-1-6"
78610,"temp-2-2"
78618,"temp-1-6"
78619,"temp-1-6"
78622,"temp-2-1"
78623,"temp-1-5"
78624,"temp-1-6"
78633,"temp-1-6"
78637,"temp-1-6"
78647,"temp-2-1"
78650,"temp-1-6"
78653,"temp-1-6"
78658,"temp-1-6"
78668,"temp-1-6"
78672,"temp-1-6"
78674,"temp-2-1"
78675,"temp-1-6"
78680,"temp-1-6"
78685,"temp-1-6"
78688,"temp-1-6"
78690,"temp-1-6"
78691,"temp-2-2"
78693,"temp-1-6"
78694,"temp-1-6"
78695,"temp-1-6"
78698,"temp-1-6"
78699,"temp-1-6"
78702,"temp-1-6"
78704,"temp-1-6"
78706,"temp-1-6"
78709,"temp-1-6"
78718,"temp-1-6"
78723,"temp-1-6"
78724,"temp-1-5"
78728,"temp-1-6"
78733,"temp-1-6"
78735,"temp-1-6"
78737,"temp-1-6"
78740,"temp-1-6"
78742,"temp-1-6"
78744,"temp-1-5"
78752,"temp-1-6"
78754,"temp-2-1"
78760,"temp-1-6"
78761,"temp-1-6"
78766,"temp-1-6"
78770,"temp-1-6"
78777,"temp-1-6"
78781,"temp-1-6"
78784,"temp-1-6"
78791,"temp-1-6"
78792,"temp-1-6"
78795,"temp-1-5"
78797,"temp-1-6"
78800,"temp-1-6"
78801,"temp-1-6"
78802,"temp-1-6"
78803,"temp-1-6"
78804,"temp-1-6"
78808,"temp-1-6"
78809,"temp-1-6"
78811,"temp-2-1"
78812,"temp-1-6"
78813,"temp-1-6"
78815,"temp-1-6"
78819,"temp-1-6"
78820,"temp-1-6"
78821,"temp-1-6"
78830,"temp-2-2"
78831,"temp-1-6"
78840,"temp-1-6"
78845,"temp-1-6"
78847,"temp-1-6"
78857,"temp-1-6"
78859,"temp-1-6"
78864,"temp-1-1"
78869,"temp-1-6"
78873,"temp-1-6"
78876,"temp-1-6"
78884,"temp-1-6"
78888,"temp-2-1"
78891,"temp-1-6"
78894,"temp-1-6"
78898,"temp-1-6"
78903,"temp-1-6"
78909,"temp-1-6"
78912,"temp-1-6"
78914,"temp-1-6"
78916,"temp-1-6"
78918,"temp-1-6"
78923,"temp-1-6"
78928,"temp-1-6"
78929,"temp-1-6"
78932,"temp-2-2"
78941,"temp-1-6"
78948,"temp-1-3"
78949,"temp-1-6"
78953,"temp-1-6"
78955,"temp-1-6"
78956,"temp-1-6"
78958,"temp-1-6"
78960,"temp-1-6"
78968,"temp-2-1"
78973,"temp-1-6"
78977,"temp-2-2"
78984,"temp-1-6"
78999,"temp-1-6"
79006,"temp-1-6"
79012,"temp-1-6"
79016,"temp-1-5"
79017,"temp-1-6"
79019,"temp-1-6"
79020,"temp-1-6"
79024,"temp-1-6"
79025,"temp-1-5"
79027,"temp-1-6"
79031,"temp-1-6"
79033,"temp-1-6"
79035,"temp-1-6"
79036,"temp-1-6"
79044,"temp-1-5"
79046,"temp-2-1"
79047,"temp-1-5"
79048,"temp-1-6"
79058,"temp-1-6"
79061,"temp-1-6"
79066,"temp-1-6"
79071,"temp-1-5"
79080,"temp-1-6"
79081,"temp-1-6"
79089,"temp-1-6"
79096,"temp-1-6"
79098,"temp-1-6"
79100,"temp-1-6"
79102,"temp-1-6"
79104,"temp-1-6"
79111,"temp-1-6"
79112,"temp-1-6"
79116,"temp-1-6"
79117,"temp-1-6"
79119,"temp-1-6"
79130,"temp-1-6"
79131,"temp-1-6"
79133,"temp-1-6"
79136,"temp-1-2"
79144,"temp-1-6"
79150,"temp-2-2"
79152,"temp-1-6"
79153,"temp-1-5"
79155,"temp-1-6"
79157,"temp-1-6"
79160,"temp-1-6"
79161,"temp-1-6"
79164,"temp-1-6"
79165,"temp-1-6"
79172,"temp-2-2"
79173,"temp-1-6"
79174,"temp-1-6"
79176,"temp-1-6"
79180,"temp-2-1"
79184,"temp-2-1"
79187,"temp-1-6"
79188,"temp-1-6"
79195,"temp-1-6"
79199,"temp-1-6"
79201,"temp-1-6"
79207,"temp-1-6"
79210,"temp-1-6"
79216,"temp-1-6"
79218,"temp-1-6"
79219,"temp-1-6"
79220,"temp-1-6"
79221,"temp-1-6"
79223,"temp-1-6"
79229,"temp-1-6"
79231,"temp-1-6"
79233,"temp-1-1"
79241,"temp-1-6"
79242,"temp-1-6"
79243,"temp-1-6"
79245,"temp-1-6"
79261,"temp-1-6"
79266,"temp-1-6"
79268,"temp-1-6"
79269,"temp-1-2"
79271,"temp-1-6"
79272,"temp-1-6"
79279,"temp-1-6"
79282,"temp-2-1"
79289,"temp-1-6"
79290,"temp-1-6"
79291,"temp-1-6"
79294,"temp-1-6"
79295,"temp-1-6"
79296,"temp-1-6"
79297,"temp-2-1"
79306,"temp-1-5"
79317,"temp-2-2"
79323,"temp-1-6"
79339,"temp-1-6"
79345,"temp-1-6"
79352,"temp-1-6"
79353,"temp-2-1"
79357,"temp-1-6"
79360,"temp-1-6"
79362,"temp-1-6"
79371,"temp-1-6"
79372,"temp-1-6"
79373,"temp-2-1"
79380,"temp-1-5"
79401,"temp-1-6"
79402,"temp-1-6"
79405,"temp-2-1"
79407,"temp-1-6"
79413,"temp-2-1"
79415,"temp-1-2"
79418,"temp-1-6"
79422,"temp-1-6"
79426,"temp-1-6"
79428,"temp-1-5"
79429,"temp-1-6"
79436,"temp-1-6"
79439,"temp-1-6"
79446,"temp-1-4"
79452,"temp-2-2"
79456,"temp-1-6"
79458,"temp-1-6"
79461,"temp-1-6"
79462,"temp-1-6"
79470,"temp-1-6"
79473,"temp-1-6"
79476,"temp-1-6"
79477,"temp-1-6"
79479,"temp-1-6"
79484,"temp-1-5"
79488,"temp-1-6"
79490,"temp-1-5"
79498,"temp-1-6"
79502,"temp-1-6"
79503,"temp-1-6"
79504,"temp-1-6"
79506,"temp-1-5"
79507,"temp-1-3"
79521,"temp-1-6"
79523,"temp-2-2"
79524,"temp-1-6"
79525,"temp-1-6"
79530,"temp-1-6"
79531,"temp-1-6"
79532,"temp-1-6"
79535,"temp-2-2"
79536,"temp-1-6"
79538,"temp-1-6"
79539,"temp-1-6"
79542,"temp-1-6"
79543,"temp-1-1"
79548,"temp-1-6"
79549,"temp-1-6"
79550,"temp-1-6"
79557,"temp-1-6"
79559,"temp-1-6"
79564,"temp-1-6"
79569,"temp-1-6"
79570,"temp-1-6"
79575,"temp-2-1"
79581,"temp-1-3"
79584,"temp-1-6"
79587,"temp-1-6"
79588,"temp-1-6"
79589,"temp-1-6"
79591,"temp-1-6"
79600,"temp-1-6"
79602,"temp-1-6"
79605,"temp-1-6"
79613,"temp-1-6"
79617,"temp-1-6"
79619,"temp-1-6"
79620,"temp-1-5"
79622,"temp-1-6"
79632,"temp-1-6"
79635,"temp-1-6"
79636,"temp-1-6"
79638,"temp-2-1"
79641,"temp-1-6"
79650,"temp-1-6"
79652,"temp-2-2"
79653,"temp-1-5"
79655,"temp-2-2"
79660,"temp-1-6"
79663,"temp-1-6"
79666,"temp-1-6"
79670,"temp-1-6"
79673,"temp-1-6"
79674,"temp-1-6"
79676,"temp-1-6"
79677,"temp-1-6"
79688,"temp-1-6"
79692,"temp-1-6"
79694,"temp-1-6"
79707,"temp-1-6"
79713,"temp-1-5"
79717,"temp-1-5"
79720,"temp-1-6"
79721,"temp-1-6"
79722,"temp-1-6"
79723,"temp-1-6"
79724,"temp-1-5"
79731,"temp-1-6"
79733,"temp-1-6"
79735,"temp-1-6"
79739,"temp-1-5"
79744,"temp-1-6"
79749,"temp-1-6"
79751,"temp-1-6"
79753,"temp-1-5"
79756,"temp-1-6"
79758,"temp-1-6"
79760,"temp-1-6"
79761,"temp-1-6"
79762,"temp-1-6"
79764,"temp-1-6"
79771,"temp-1-5"
79774,"temp-1-6"
79775,"temp-2-2"
79780,"temp-1-6"
79784,"temp-1-6"
79791,"temp-2-2"
79799,"temp-1-6"
79806,"temp-1-6"
79810,"temp-1-6"
79818,"temp-1-6"
79819,"temp-1-1"
79826,"temp-1-6"
79828,"temp-2-1"
79838,"temp-1-6"
79842,"temp-1-6"
79850,"temp-1-6"
79852,"temp-1-6"
79853,"temp-1-6"
79854,"temp-1-6"
79856,"temp-1-6"
79860,"temp-1-6"
79862,"temp-1-6"
79869,"temp-1-6"
79875,"temp-1-6"
79877,"temp-1-6"
79878,"temp-1-6"
79879,"temp-1-6"
79880,"temp-1-6"
79883,"temp-2-1"
79885,"temp-1-6"
79886,"temp-1-6"
79888,"temp-2-2"
79889,"temp-1-6"
79891,"temp-2-2"
79892,"temp-1-6"
79902,"temp-1-6"
79908,"temp-1-6"
79909,"temp-1-6"
79911,"temp-1-6"
79913,"temp-2-1"
79914,"temp-2-1"
79919,"temp-1-6"
79928,"temp-1-6"
79933,"temp-1-6"
79941,"temp-1-6"
79958,"temp-1-6"
79964,"temp-1-6"
79966,"temp-1-6"
79978,"temp-1-6"
79984,"temp-1-6"
79986,"temp-1-6"
79989,"temp-1-6"
79991,"temp-1-6"
79994,"temp-1-6"
80000,"temp-1-6"
80001,"temp-1-6"
80002,"temp-1-6"
80004,"temp-1-5"
80005,"temp-1-6"
80010,"temp-1-6"
80013,"temp-1-6"
80014,"temp-2-1"
80015,"temp-1-6"
80016,"temp-1-6"
80019,"temp-1-6"
80027,"temp-2-1"
80028,"temp-2-1"
80042,"temp-1-6"
80053,"temp-2-2"
80059,"temp-1-6"
80072,"temp-1-1"
80077,"temp-1-6"
80078,"temp-1-6"
80079,"temp-1-6"
80085,"temp-1-6"
80087,"temp-1-6"
80088,"temp-1-6"
80091,"temp-1-6"
80094,"temp-1-6"
80097,"temp-1-6"
80098,"temp-1-6"
80101,"temp-1-6"
80106,"temp-1-6"
80108,"temp-1-6"
80109,"temp-1-6"
80110,"temp-1-6"
80111,"temp-1-6"
80113,"temp-1-6"
80120,"temp-1-6"
80134,"temp-1-6"
80136,"temp-1-6"
80137,"temp-1-6"
80138,"temp-1-6"
80139,"temp-1-5"
80150,"temp-1-6"
80153,"temp-1-6"
80155,"temp-1-6"
80162,"temp-1-6"
80169,"temp-1-6"
80176,"temp-1-6"
80189,"temp-2-1"
80191,"temp-1-6"
80193,"temp-1-6"
80195,"temp-1-6"
80200,"temp-1-6"
80203,"temp-1-6"
80206,"temp-1-6"
80207,"temp-1-6"
80209,"temp-1-6"
80210,"temp-1-6"
80215,"temp-1-6"
80217,"temp-1-6"
80222,"temp-1-6"
80225,"temp-1-6"
80227,"temp-1-6"
80237,"temp-2-1"
80240,"temp-1-6"
80241,"temp-1-6"
80244,"temp-1-6"
80245,"temp-1-6"
80246,"temp-1-6"
80251,"temp-1-6"
80252,"temp-1-6"
80253,"temp-1-6"
80259,"temp-1-6"
80262,"temp-1-6"
80270,"temp-1-6"
80272,"temp-1-6"
80284,"temp-1-6"
80295,"temp-1-6"
80301,"temp-1-6"
80302,"temp-1-6"
80306,"temp-1-2"
80307,"temp-1-6"
80322,"temp-1-6"
80323,"temp-1-6"
80330,"temp-1-6"
80332,"temp-1-6"
80333,"temp-1-6"
80339,"temp-1-2"
80341,"temp-2-2"
80342,"temp-1-6"
80345,"temp-1-6"
80353,"temp-1-6"
80360,"temp-1-6"
80362,"temp-1-6"
80365,"temp-1-5"
80369,"temp-1-5"
80374,"temp-1-6"
80383,"temp-1-6"
80394,"temp-1-6"
80398,"temp-1-6"
80399,"temp-2-1"
80406,"temp-2-1"
80407,"temp-1-6"
80409,"temp-1-6"
80411,"temp-1-6"
80416,"temp-1-6"
80420,"temp-1-6"
80441,"temp-1-6"
80443,"temp-1-6"
80447,"temp-1-3"
80451,"temp-2-1"
80454,"temp-1-6"
80455,"temp-1-6"
80456,"temp-1-6"
80458,"temp-1-6"
80459,"temp-1-6"
80461,"temp-1-6"
80465,"temp-1-6"
80469,"temp-1-6"
80476,"temp-1-6"
80479,"temp-1-6"
80481,"temp-1-6"
80482,"temp-1-6"
80491,"temp-1-6"
80497,"temp-1-1"
80499,"temp-1-6"
80500,"temp-1-6"
80505,"temp-2-2"
80508,"temp-1-6"
80510,"temp-1-6"
80513,"temp-1-6"
80517,"temp-1-6"
80519,"temp-1-6"
80520,"temp-1-6"
80522,"temp-1-6"
80529,"temp-1-6"
80534,"temp-2-1"
80537,"temp-1-6"
80538,"temp-1-6"
80544,"temp-1-6"
80545,"temp-1-6"
80548,"temp-2-2"
80552,"temp-1-6"
80560,"temp-1-6"
80564,"temp-1-4"
80566,"temp-1-6"
80567,"temp-1-6"
80568,"temp-1-6"
80569,"temp-1-3"
80575,"temp-1-6"
80580,"temp-2-2"
80581,"temp-1-2"
80582,"temp-1-6"
80588,"temp-1-6"
80589,"temp-2-1"
80592,"temp-1-1"
80595,"temp-1-6"
80596,"temp-1-6"
80605,"temp-1-6"
80608,"temp-1-6"
80610,"temp-1-6"
80611,"temp-1-1"
80612,"temp-1-6"
80614,"temp-1-6"
80622,"temp-1-6"
80626,"temp-1-6"
80627,"temp-1-6"
80631,"temp-1-6"
80636,"temp-1-6"
80637,"temp-1-6"
80642,"temp-2-1"
80651,"temp-1-6"
80662,"temp-1-6"
80663,"temp-2-2"
80670,"temp-1-6"
80672,"temp-1-6"
80675,"temp-1-5"
80679,"temp-1-5"
80680,"temp-1-6"
80681,"temp-1-6"
80684,"temp-1-6"
80689,"temp-1-6"
80693,"temp-1-6"
80695,"temp-1-6"
80696,"temp-1-6"
80697,"temp-2-2"
80704,"temp-1-6"
80707,"temp-2-2"
80708,"temp-1-6"
80730,"temp-1-6"
80736,"temp-1-6"
80745,"temp-1-6"
80747,"temp-2-2"
80750,"temp-1-1"
80754,"temp-1-6"
80760,"temp-1-6"
80765,"temp-1-6"
80774,"temp-1-6"
80778,"temp-2-2"
80783,"temp-1-6"
80789,"temp-1-6"
80791,"temp-1-6"
80792,"temp-1-6"
80798,"temp-1-6"
80810,"temp-1-6"
80813,"temp-1-6"
80822,"temp-1-6"
80834,"temp-1-6"
80837,"temp-2-1"
80848,"temp-1-3"
80853,"temp-1-6"
80857,"temp-1-6"
80867,"temp-1-6"
80868,"temp-1-6"
80869,"temp-2-1"
80878,"temp-1-5"
80883,"temp-1-6"
80886,"temp-1-6"
80887,"temp-1-3"
80890,"temp-1-6"
80894,"temp-1-6"
80902,"temp-1-6"
80919,"temp-1-6"
80926,"temp-1-6"
80928,"temp-2-2"
80931,"temp-1-6"
80933,"temp-1-5"
80934,"temp-1-6"
80935,"temp-1-6"
80939,"temp-2-1"
80940,"temp-2-2"
80942,"temp-1-6"
80944,"temp-1-6"
80946,"temp-2-1"
80947,"temp-1-3"
80954,"temp-1-6"
80957,"temp-1-5"
80958,"temp-1-6"
80970,"temp-2-1"
80978,"temp-1-6"
80981,"temp-1-6"
80986,"temp-1-6"
80993,"temp-1-6"
80994,"temp-1-5"
81013,"temp-1-6"
81017,"temp-1-5"
81024,"temp-1-6"
81025,"temp-1-6"
81027,"temp-1-6"
81035,"temp-1-6"
81036,"temp-1-3"
81045,"temp-1-6"
81046,"temp-1-6"
81050,"temp-1-6"
81053,"temp-1-5"
81058,"temp-1-6"
81067,"temp-1-6"
81068,"temp-1-6"
81072,"temp-2-1"
81074,"temp-1-6"
81076,"temp-1-6"
81078,"temp-1-6"
81089,"temp-1-6"
81093,"temp-1-6"
81098,"temp-1-6"
81102,"temp-1-6"
81109,"temp-2-1"
81110,"temp-1-6"
81114,"temp-1-6"
81115,"temp-1-6"
81118,"temp-1-5"
81121,"temp-2-1"
81122,"temp-1-6"
81123,"temp-1-6"
81136,"temp-1-6"
81141,"temp-1-6"
81142,"temp-1-6"
81148,"temp-2-2"
81152,"temp-1-6"
81157,"temp-1-6"
81158,"temp-1-6"
81164,"temp-1-2"
81166,"temp-1-5"
81167,"temp-1-6"
81172,"temp-1-6"
81173,"temp-1-6"
81175,"temp-1-6"
81182,"temp-1-6"
81187,"temp-2-1"
81192,"temp-1-6"
81194,"temp-1-5"
81202,"temp-1-6"
81207,"temp-1-6"
81214,"temp-1-6"
81219,"temp-1-1"
81222,"temp-2-2"
81223,"temp-2-3"
81227,"temp-1-6"
81232,"temp-1-6"
81234,"temp-2-1"
81236,"temp-2-1"
81250,"temp-1-6"
81251,"temp-1-6"
81255,"temp-1-6"
81257,"temp-1-6"
81260,"temp-1-6"
81261,"temp-1-5"
81265,"temp-1-6"
81267,"temp-1-6"
81268,"temp-1-6"
81278,"temp-1-6"
81280,"temp-1-6"
81288,"temp-1-5"
81289,"temp-1-6"
81294,"temp-1-6"
81296,"temp-2-1"
81308,"temp-1-5"
81316,"temp-1-6"
81318,"temp-1-6"
81319,"temp-1-6"
81322,"temp-2-2"
81326,"temp-1-6"
81327,"temp-1-6"
81328,"temp-1-6"
81332,"temp-1-6"
81355,"temp-1-6"
81359,"temp-1-6"
81369,"temp-1-6"
81391,"temp-1-6"
81393,"temp-1-6"
81400,"temp-2-1"
81403,"temp-2-2"
81421,"temp-2-2"
81429,"temp-1-6"
81431,"temp-1-6"
81432,"temp-1-5"
81433,"temp-1-6"
81439,"temp-2-2"
81444,"temp-1-5"
81447,"temp-1-6"
81451,"temp-2-1"
81465,"temp-1-5"
81468,"temp-2-2"
81472,"temp-1-6"
81474,"temp-1-6"
81476,"temp-1-1"
81486,"temp-1-6"
81489,"temp-1-5"
81496,"temp-1-6"
81508,"temp-1-6"
81514,"temp-1-5"
81515,"temp-1-6"
81518,"temp-1-6"
81525,"temp-1-6"
81529,"temp-2-2"
81532,"temp-2-2"
81536,"temp-1-6"
81541,"temp-1-6"
81546,"temp-1-6"
81550,"temp-1-5"
81553,"temp-1-6"
81558,"temp-1-6"
81564,"temp-2-2"
81567,"temp-1-5"
81569,"temp-1-5"
81574,"temp-2-1"
81595,"temp-1-6"
81597,"temp-1-6"
81599,"temp-1-6"
81600,"temp-1-6"
81601,"temp-1-6"
81603,"temp-1-6"
81606,"temp-1-6"
81613,"temp-1-6"
81615,"temp-1-6"
81620,"temp-1-6"
81623,"temp-1-5"
81629,"temp-1-6"
81639,"temp-1-6"
81643,"temp-1-6"
81649,"temp-1-6"
81651,"temp-1-6"
81652,"temp-1-6"
81653,"temp-1-6"
81654,"temp-1-6"
81659,"temp-1-6"
81662,"temp-1-6"
81665,"temp-1-6"
81670,"temp-1-5"
81678,"temp-1-6"
81680,"temp-1-6"
81681,"temp-1-6"
81685,"temp-1-6"
81700,"temp-2-2"
81705,"temp-1-6"
81706,"temp-1-6"
81707,"temp-1-6"
81708,"temp-1-6"
81710,"temp-1-6"
81719,"temp-1-5"
81722,"temp-1-6"
81726,"temp-1-6"
81730,"temp-1-6"
81733,"temp-1-6"
81737,"temp-1-6"
81748,"temp-1-6"
81749,"temp-1-6"
81757,"temp-1-6"
81761,"temp-1-5"
81762,"temp-1-6"
81764,"temp-2-1"
81767,"temp-1-6"
81769,"temp-1-6"
81772,"temp-1-6"
