PRIMARY_KEY,Former_occupation_42,Former_emp,retirement_age
72996,"csp_4_3","temp-1-6",60
72998,"csp_4_3","temp-1-6",60
73008,"csp_4_5","temp-1-6",65
73033,"csp_3_4","temp-1-6",64
73038,"csp_2_2","temp-2-1",65
73056,"csp_3_1","temp-1-6",60
73076,"csp_5_4","temp-1-6",56
73084,"csp_3_3","temp-1-6",60
73100,"csp_5_2","temp-1-6",65
73106,"csp_3_1","temp-2-1",60
73132,"csp_5_2","temp-1-6",57
73136,"csp_3_7","temp-1-6",60
73149,"csp_4_3","temp-1-6",60
73151,"csp_3_4","temp-1-6",60
73152,"csp_4_6","temp-1-6",60
73154,"csp_6_3","temp-1-6",60
73197,"csp_2_1","temp-2-1",60
73212,"csp_4_6","temp-1-6",55
73226,"csp_4_6","temp-1-6",57
73228,"csp_5_2","temp-1-6",63
73230,"csp_4_3","temp-1-6",60
73236,"csp_4_3","temp-2-1",65
73238,"csp_4_7","temp-1-6",56
73267,"csp_4_2","temp-1-6",60
73304,"csp_6_2","temp-1-6",60
73307,"csp_5_2","temp-1-6",60
73308,"csp_2_2","temp-2-1",53
73320,"csp_5_2","temp-1-6",60
73330,"csp_3_1","temp-2-2",59
73335,"csp_4_6","temp-1-6",64
73368,"csp_3_1","temp-2-2",60
73369,"csp_4_7","temp-1-6",61
73371,"csp_3_8","temp-1-6",60
73374,"csp_2_1","temp-2-2",59
73384,"csp_4_7","temp-1-6",59
73388,"csp_5_2","temp-1-6",60
73395,"csp_6_8","temp-1-6",63
73402,"csp_3_1","temp-2-2",60
73409,"csp_3_4","temp-1-6",60
73412,"csp_6_2","temp-1-5",60
73430,"csp_5_6","temp-1-6",60
73463,"csp_5_2","temp-1-6",60
73470,"csp_5_4","temp-1-6",65
73471,"csp_5_2","temp-1-6",60
73491,"csp_3_5","temp-2-1",59
73492,"csp_3_8","temp-1-6",59
73558,"csp_5_6","temp-1-5",60
73569,"csp_5_2","temp-1-6",60
73576,"csp_5_6","temp-1-6",60
73578,"csp_6_2","temp-1-6",60
73587,"csp_4_6","temp-1-6",63
73592,"csp_4_6","temp-1-6",60
73594,"csp_2_2","temp-2-2",63
73598,"csp_3_8","temp-1-6",60
73604,"csp_6_3","temp-1-6",57
73617,"csp_4_2","temp-1-6",58
73623,"csp_5_4","temp-1-6",60
73640,"csp_4_3","temp-1-6",64
73673,"csp_5_2","temp-1-6",65
73698,"csp_3_3","temp-1-6",60
73713,"csp_5_6","temp-1-6",60
73730,"csp_5_2","temp-1-6",60
73731,"csp_5_2","temp-1-6",61
73748,"csp_2_1","temp-2-1",65
73761,"csp_3_8","temp-1-6",64
73794,"csp_4_5","temp-1-6",58
73798,"csp_4_6","temp-1-5",56
73806,"csp_2_2","temp-2-1",60
73818,"csp_3_3","temp-1-6",60
73826,"csp_2_1","temp-2-2",60
73830,"csp_4_6","temp-1-6",60
73882,"csp_2_1","temp-2-2",60
73891,"csp_4_3","temp-1-6",65
73910,"csp_4_3","temp-1-6",60
73918,"csp_3_1","temp-2-1",62
73935,"csp_4_6","temp-1-6",60
73946,"csp_6_4","temp-1-6",60
73972,"csp_5_4","temp-1-6",62
73976,"csp_2_1","temp-2-2",60
73980,"csp_2_2","temp-2-1",62
74010,"csp_4_5","temp-1-6",60
74014,"csp_3_7","temp-1-6",57
74016,"csp_3_7","temp-1-6",60
74023,"csp_6_8","temp-1-3",56
74025,"csp_6_4","temp-1-6",62
74029,"csp_3_4","temp-1-6",56
74045,"csp_3_7","temp-1-6",61
74058,"csp_3_5","temp-2-1",63
74063,"csp_3_4","temp-1-6",60
74064,"csp_5_5","temp-1-6",60
74074,"csp_5_6","temp-1-6",60
74088,"csp_6_3","temp-1-6",60
74093,"csp_6_8","temp-1-6",61
74094,"csp_4_6","temp-1-6",65
74116,"csp_3_3","temp-1-6",63
74118,"csp_4_3","temp-2-1",60
74123,"csp_4_6","temp-1-6",60
74142,"csp_3_8","temp-1-6",60
74149,"csp_2_2","temp-2-1",55
74151,"csp_2_2","temp-2-1",60
74157,"csp_5_6","temp-1-5",63
74167,"csp_6_2","temp-1-6",60
74173,"csp_3_7","temp-1-6",61
74180,"csp_3_8","temp-1-6",62
74210,"csp_4_2","temp-1-6",60
74228,"csp_6_4","temp-1-6",42
74231,"csp_5_2","temp-1-6",60
74244,"csp_5_2","temp-1-6",60
74249,"csp_5_2","temp-1-6",55
74260,"csp_5_2","temp-1-6",60
74285,"csp_3_4","temp-1-6",60
74291,"csp_2_3","temp-2-2",60
74335,"csp_5_6","temp-1-6",60
74377,"csp_5_4","temp-1-6",60
74398,"csp_4_6","temp-1-6",61
74400,"csp_3_3","temp-1-6",63
74401,"csp_4_6","temp-1-6",60
74403,"csp_6_2","temp-1-2",59
74437,"csp_6_7","temp-1-6",60
74441,"csp_3_4","temp-1-6",60
74450,"csp_5_2","temp-1-6",60
74451,"csp_4_3","temp-1-6",65
74470,"csp_4_6","temp-1-6",60
74481,"csp_3_7","temp-1-6",60
74490,"csp_3_7","temp-1-6",60
74491,"csp_6_4","temp-1-6",59
74503,"csp_2_2","temp-2-2",60
74510,"csp_4_3","temp-1-6",60
74514,"csp_6_7","temp-1-6",57
74525,"csp_5_2","temp-1-6",65
74526,"csp_5_2","temp-1-6",60
74536,"csp_4_6","temp-1-6",55
74546,"csp_2_2","temp-2-1",60
74574,"csp_6_9","temp-1-6",59
74578,"csp_3_8","temp-1-6",61
74588,"csp_5_4","temp-1-6",65
74597,"csp_6_7","temp-1-6",54
74613,"csp_5_2","temp-1-6",60
74616,"csp_5_6","temp-1-6",64
74618,"csp_5_4","temp-1-5",60
74627,"csp_4_7","temp-1-6",60
74629,"csp_5_4","temp-1-6",57
74630,"csp_4_3","temp-1-6",60
74632,"csp_6_7","temp-1-6",60
74633,"csp_6_4","temp-1-6",64
74637,"csp_6_4","temp-1-6",55
74642,"csp_3_5","temp-1-5",60
74648,"csp_6_8","temp-1-6",64
74662,"csp_4_8","temp-1-6",57
74666,"csp_5_2","temp-1-6",61
74685,"csp_1_1","temp-2-1",55
74695,"csp_5_6","temp-1-6",60
74698,"csp_5_6","temp-1-6",60
74716,"csp_6_2","temp-1-6",60
74720,"csp_5_4","temp-1-6",60
74725,"csp_5_4","temp-1-6",60
74732,"csp_5_5","temp-1-6",62
74736,"csp_6_7","temp-1-6",65
74742,"csp_6_3","temp-1-6",62
74748,"csp_6_7","temp-1-6",60
74758,"csp_1_1","temp-2-1",65
74770,"csp_4_3","temp-1-6",65
74777,"csp_6_7","temp-1-6",56
74784,"csp_3_7","temp-1-6",63
74808,"csp_5_3","temp-1-6",65
74822,"csp_6_8","temp-1-6",63
74824,"csp_5_2","temp-1-6",60
74836,"csp_4_5","temp-1-6",64
74837,"csp_3_7","temp-1-6",60
74845,"csp_6_8","temp-1-6",60
74848,"csp_5_2","temp-1-6",60
74870,"csp_1_1","temp-2-1",65
74874,"csp_6_2","temp-1-6",55
74877,"csp_3_7","temp-1-6",61
74891,"csp_6_8","temp-1-6",60
74895,"csp_6_3","temp-1-6",65
74896,"csp_6_8","temp-1-6",60
74918,"csp_5_2","temp-1-3",60
74919,"csp_1_3","temp-2-2",60
74920,"csp_2_2","temp-2-2",65
74925,"csp_6_4","temp-1-6",54
74938,"csp_5_2","temp-1-6",60
74953,"csp_3_1","temp-2-2",65
74971,"csp_6_3","temp-1-6",59
74982,"csp_6_4","temp-1-6",60
74987,"csp_4_6","temp-1-6",60
74988,"csp_5_2","temp-1-6",60
75000,"csp_2_1","temp-2-1",60
75004,"csp_6_9","temp-1-5",65
75012,"csp_3_1","temp-2-1",60
75013,"csp_6_8","temp-1-6",60
75016,"csp_4_7","temp-1-6",63
75021,"csp_5_6","temp-1-6",65
75022,"csp_3_8","temp-1-6",65
75023,"csp_6_4","temp-1-6",55
75029,"csp_5_6","temp-1-5",63
75033,"csp_6_9","temp-1-6",60
75037,"csp_6_7","temp-1-6",65
75043,"csp_5_6","temp-1-6",60
75045,"csp_1_1","temp-2-1",60
75056,"csp_5_5","temp-1-6",65
75074,"csp_5_2","temp-1-6",60
75079,"csp_2_2","temp-2-1",60
75086,"csp_5_2","temp-1-6",60
75093,"csp_6_3","temp-1-2",54
75098,"csp_5_6","temp-1-6",65
75104,"csp_5_2","temp-1-6",60
75107,"csp_6_8","temp-1-6",60
75123,"csp_3_3","temp-1-6",57
75127,"csp_4_5","temp-1-6",59
75134,"csp_5_2","temp-1-6",60
75135,"csp_4_3","temp-1-2",63
75157,"csp_5_2","temp-1-6",60
75162,"csp_6_5","temp-1-6",60
75173,"csp_6_8","temp-1-6",57
75183,"csp_6_8","temp-1-6",65
75188,"csp_5_2","temp-1-6",65
75199,"csp_6_3","temp-1-6",60
75201,"csp_6_5","temp-1-6",61
75208,"csp_6_7","temp-1-6",61
75217,"csp_5_2","temp-1-5",60
75219,"csp_5_2","temp-1-6",60
75221,"csp_5_6","temp-1-6",61
75232,"csp_5_5","temp-1-6",60
75238,"csp_2_1","temp-2-1",67
75245,"csp_4_7","temp-1-6",60
75253,"csp_5_5","temp-1-6",65
75270,"csp_4_7","temp-1-6",60
75272,"csp_6_2","temp-1-6",60
75279,"csp_4_6","temp-1-6",61
75282,"csp_3_4","temp-1-6",64
75285,"csp_5_6","temp-1-5",62
75296,"csp_3_8","temp-1-6",60
75304,"csp_6_8","temp-1-6",56
75318,"csp_3_5","temp-1-6",62
75348,"csp_6_2","temp-1-6",60
75374,"csp_4_5","temp-1-6",60
75375,"csp_5_5","temp-1-6",62
75395,"csp_4_7","temp-1-6",59
75401,"csp_5_6","temp-1-5",60
75402,"csp_6_2","temp-1-6",65
75403,"csp_5_2","temp-1-6",61
75414,"csp_6_2","temp-1-6",62
75426,"csp_1_3","temp-2-2",60
75431,"csp_4_7","temp-1-6",60
75444,"csp_5_6","temp-1-6",58
75449,"csp_5_2","temp-1-5",55
75453,"csp_5_4","temp-1-6",60
75460,"csp_6_7","temp-1-6",60
75471,"csp_1_1","temp-2-1",56
75478,"csp_5_2","temp-1-6",58
75493,"csp_5_2","temp-1-6",60
75504,"csp_3_4","temp-1-6",56
75513,"csp_6_2","temp-1-6",60
75514,"csp_6_4","temp-1-6",60
75524,"csp_6_8","temp-1-6",64
75530,"csp_6_4","temp-1-6",63
75532,"csp_2_2","temp-2-2",60
75533,"csp_6_2","temp-1-6",58
75534,"csp_1_1","temp-2-2",65
75545,"csp_5_2","temp-1-6",65
75550,"csp_5_5","temp-1-6",60
75553,"csp_1_1","temp-2-2",60
75559,"csp_4_8","temp-1-6",58
75560,"csp_5_2","temp-1-6",62
75561,"csp_6_3","temp-1-6",56
75562,"csp_6_7","temp-1-5",59
75567,"csp_4_6","temp-2-1",63
75572,"csp_5_4","temp-1-6",64
75581,"csp_5_2","temp-1-6",62
75584,"csp_6_5","temp-1-6",60
75597,"csp_6_7","temp-1-2",61
75603,"csp_6_4","temp-1-2",61
75611,"csp_6_8","temp-1-6",60
75620,"csp_6_7","temp-1-6",59
75646,"csp_6_2","temp-1-6",60
75651,"csp_2_2","temp-2-1",64
75659,"csp_3_1","temp-2-2",68
75662,"csp_5_2","temp-1-5",65
75712,"csp_5_2","temp-1-6",62
75720,"csp_4_6","temp-1-6",60
75729,"csp_1_3","temp-2-2",60
75731,"csp_4_5","temp-1-6",53
75752,"csp_5_2","temp-1-6",60
75776,"csp_6_4","temp-1-6",55
75778,"csp_6_5","temp-1-6",60
75792,"csp_5_5","temp-1-6",56
75802,"csp_3_3","temp-1-6",64
75805,"csp_1_1","temp-2-1",60
75813,"csp_5_2","temp-1-6",60
75814,"csp_4_8","temp-1-6",58
75825,"csp_5_4","temp-1-6",60
75830,"csp_5_2","temp-1-6",61
75841,"csp_2_1","temp-2-1",57
75848,"csp_6_3","temp-1-5",62
75851,"csp_5_2","temp-1-5",60
75853,"csp_4_7","temp-1-6",60
75854,"csp_4_7","temp-1-6",63
75871,"csp_6_3","temp-1-6",65
75876,"csp_6_2","temp-1-6",65
75878,"csp_5_6","temp-1-5",60
75884,"csp_2_2","temp-2-1",60
75895,"csp_4_2","temp-1-6",60
75903,"csp_2_2","temp-2-2",60
75912,"csp_4_7","temp-1-6",57
75914,"csp_5_4","temp-1-6",55
75919,"csp_5_6","temp-1-6",65
75922,"csp_5_2","temp-1-6",60
75925,"csp_6_8","temp-1-6",60
75926,"csp_5_5","temp-1-6",60
75927,"csp_5_4","temp-1-6",54
75943,"csp_6_5","temp-1-6",59
75949,"csp_6_7","temp-1-6",60
75955,"csp_2_1","temp-2-1",56
75964,"csp_4_6","temp-1-6",57
75965,"csp_6_9","temp-1-5",59
75969,"csp_3_1","temp-2-2",56
75993,"csp_2_1","temp-2-1",55
75996,"csp_4_2","temp-1-6",55
76003,"csp_2_1","temp-2-2",60
76012,"csp_2_1","temp-2-1",57
76013,"csp_4_3","temp-1-6",60
76015,"csp_6_4","temp-1-6",60
76020,"csp_6_2","temp-1-6",65
76036,"csp_5_6","temp-1-6",60
76046,"csp_5_4","temp-1-6",65
76064,"csp_3_7","temp-1-6",58
76070,"csp_6_4","temp-1-6",62
76071,"csp_5_6","temp-1-6",61
76077,"csp_6_2","temp-1-6",55
76103,"csp_2_1","temp-2-2",60
76106,"csp_4_3","temp-1-6",60
76112,"csp_5_4","temp-1-6",60
76130,"csp_2_2","temp-2-2",60
76135,"csp_4_6","temp-1-6",63
76145,"csp_5_6","temp-1-6",62
76149,"csp_6_8","temp-1-6",62
76153,"csp_6_2","temp-1-6",60
76159,"csp_4_7","temp-1-6",64
76162,"csp_2_1","temp-2-3",60
76163,"csp_5_6","temp-1-6",60
76170,"csp_5_2","temp-1-6",65
76171,"csp_5_5","temp-1-6",60
76175,"csp_4_2","temp-1-6",65
76182,"csp_4_3","temp-2-1",60
76192,"csp_3_4","temp-1-6",60
76193,"csp_5_2","temp-1-6",60
76223,"csp_6_9","temp-1-5",60
76225,"csp_6_3","temp-1-6",63
76229,"csp_6_7","temp-1-6",61
76234,"csp_4_2","temp-1-5",60
76236,"csp_2_1","temp-2-2",65
76241,"csp_4_8","temp-1-5",58
76242,"csp_2_2","temp-2-1",60
76246,"csp_4_8","temp-1-6",60
76247,"csp_6_8","temp-1-6",65
76275,"csp_6_8","temp-1-6",55
76281,"csp_6_3","temp-1-6",55
76283,"csp_6_8","temp-1-6",60
76292,"csp_2_1","temp-2-2",60
76311,"csp_5_4","temp-1-6",53
76321,"csp_6_3","temp-1-6",65
76333,"csp_6_8","temp-1-6",60
76338,"csp_5_4","temp-1-6",60
76346,"csp_3_4","temp-1-6",55
76348,"csp_6_8","temp-1-6",65
76356,"csp_5_6","temp-1-6",65
76383,"csp_4_5","temp-1-6",60
76384,"csp_5_2","temp-1-6",65
76390,"csp_6_2","temp-1-5",60
76395,"csp_5_2","temp-1-6",57
76402,"csp_5_2","temp-1-6",60
76403,"csp_6_4","temp-1-6",60
76405,"csp_6_7","temp-1-6",60
76411,"csp_4_5","temp-1-6",65
76417,"csp_4_7","temp-1-6",63
76423,"csp_4_2","temp-1-5",60
76424,"csp_5_6","temp-1-6",65
76426,"csp_2_1","temp-2-1",54
76428,"csp_5_2","temp-1-6",60
76517,"csp_6_2","temp-1-6",57
76520,"csp_4_3","temp-2-1",60
76521,"csp_4_6","temp-1-6",58
76534,"csp_6_3","temp-1-6",60
76540,"csp_3_8","temp-1-6",60
76551,"csp_5_4","temp-1-6",59
76553,"csp_6_5","temp-1-6",59
76564,"csp_5_2","temp-1-6",60
76567,"csp_6_3","temp-1-6",60
76569,"csp_6_2","temp-1-6",60
76571,"csp_4_2","temp-2-1",60
76583,"csp_6_2","temp-1-6",60
76587,"csp_6_2","temp-1-6",60
76589,"csp_4_8","temp-1-6",65
76592,"csp_5_4","temp-1-6",63
76599,"csp_6_8","temp-1-6",57
76623,"csp_5_4","temp-1-6",61
76624,"csp_4_3","temp-1-6",54
76634,"csp_6_3","temp-1-6",55
76664,"csp_5_4","temp-1-6",58
76677,"csp_6_3","temp-1-6",60
76683,"csp_6_8","temp-1-6",60
76689,"csp_5_5","temp-1-6",65
76695,"csp_5_6","temp-1-6",56
76722,"csp_5_2","temp-1-6",65
76724,"csp_5_5","temp-1-6",60
76737,"csp_6_5","temp-1-6",60
76738,"csp_3_8","temp-1-6",60
76748,"csp_5_2","temp-1-6",60
76764,"csp_5_5","temp-1-6",60
76779,"csp_5_2","temp-1-6",63
76795,"csp_4_6","temp-1-6",57
76809,"csp_4_8","temp-1-6",57
76819,"csp_6_5","temp-1-6",60
76821,"csp_2_2","temp-2-1",54
76822,"csp_5_3","temp-1-6",55
76845,"csp_3_8","temp-1-6",65
76876,"csp_5_6","temp-1-6",60
76887,"csp_2_3","temp-2-2",60
76900,"csp_5_2","temp-1-6",65
76906,"csp_4_7","temp-1-6",60
76913,"csp_6_2","temp-1-2",63
76916,"csp_5_5","temp-1-5",60
76918,"csp_5_6","temp-1-5",65
76923,"csp_4_3","temp-1-6",60
76934,"csp_4_5","temp-1-6",64
76936,"csp_4_6","temp-1-6",64
76941,"csp_5_2","temp-1-6",59
76963,"csp_6_4","temp-1-6",60
76966,"csp_5_4","temp-1-6",59
76980,"csp_5_2","temp-1-5",55
76985,"csp_4_7","temp-1-6",65
76987,"csp_2_2","temp-2-2",61
76990,"csp_5_2","temp-1-6",63
76991,"csp_6_4","temp-1-6",60
76996,"csp_4_5","temp-1-6",56
77016,"csp_5_2","temp-1-6",60
77019,"csp_2_2","temp-2-1",63
77021,"csp_5_6","temp-1-6",60
77028,"csp_2_1","temp-2-1",65
77035,"csp_3_8","temp-1-5",65
77038,"csp_5_5","temp-1-6",60
77039,"csp_6_2","temp-1-6",60
77047,"csp_2_2","temp-2-2",57
77053,"csp_6_2","temp-1-6",59
77076,"csp_5_2","temp-1-6",59
77094,"csp_5_6","temp-1-6",57
77103,"csp_2_1","temp-2-2",50
77111,"csp_4_2","temp-1-6",60
77115,"csp_5_2","temp-1-6",60
77136,"csp_6_8","temp-1-6",60
77154,"csp_4_7","temp-1-6",60
77181,"csp_5_4","temp-1-5",60
77189,"csp_2_2","temp-2-1",55
77195,"csp_3_3","temp-1-6",56
77201,"csp_6_2","temp-1-6",59
77210,"csp_6_3","temp-1-5",60
77216,"csp_6_5","temp-1-6",55
77218,"csp_5_2","temp-1-6",60
77230,"csp_3_5","temp-1-6",58
77235,"csp_6_2","temp-1-2",57
77237,"csp_6_2","temp-1-6",60
77245,"csp_6_2","temp-1-6",58
77257,"csp_3_7","temp-1-6",60
77262,"csp_4_6","temp-1-6",62
77269,"csp_5_6","temp-1-5",60
77281,"csp_5_4","temp-1-5",65
77289,"csp_6_5","temp-1-6",60
77299,"csp_5_4","temp-1-6",61
77302,"csp_6_8","temp-1-6",65
77304,"csp_6_8","temp-1-6",60
77310,"csp_5_6","temp-1-6",63
77330,"csp_6_2","temp-1-6",60
77352,"csp_5_2","temp-1-6",65
77353,"csp_4_7","temp-1-6",54
77358,"csp_6_2","temp-1-6",60
77379,"csp_6_5","temp-1-6",65
77390,"csp_5_2","temp-1-6",60
77405,"csp_3_4","temp-1-6",57
77423,"csp_6_7","temp-1-6",56
77434,"csp_4_2","temp-1-6",60
77463,"csp_4_7","temp-1-6",56
77466,"csp_6_8","temp-1-6",61
77469,"csp_5_2","temp-1-6",65
77470,"csp_5_2","temp-1-6",53
77482,"csp_6_2","temp-1-2",55
77501,"csp_5_4","temp-1-6",56
77512,"csp_5_6","temp-1-6",63
77555,"csp_6_7","temp-1-6",60
77561,"csp_3_8","temp-1-6",65
77616,"csp_5_2","temp-1-6",60
77625,"csp_2_2","temp-2-2",65
77630,"csp_4_6","temp-2-1",60
77631,"csp_5_2","temp-1-6",57
77642,"csp_5_4","temp-1-6",68
77648,"csp_6_4","temp-1-6",56
77649,"csp_3_1","temp-2-2",60
77662,"csp_5_2","temp-1-6",65
77686,"csp_3_1","temp-2-1",64
77695,"csp_5_2","temp-1-6",60
77708,"csp_6_8","temp-1-6",60
77712,"csp_6_2","temp-1-6",64
77719,"csp_5_4","temp-1-6",65
77731,"csp_5_2","temp-1-6",60
77740,"csp_6_3","temp-1-6",60
77753,"csp_6_7","temp-1-6",58
77754,"csp_6_2","temp-1-6",60
77775,"csp_4_6","temp-1-6",60
77790,"csp_6_2","temp-1-6",60
77793,"csp_5_6","temp-1-6",60
77804,"csp_4_3","temp-2-1",60
77812,"csp_5_5","temp-1-6",60
77814,"csp_5_2","temp-1-6",60
77822,"csp_6_8","temp-1-6",63
77823,"csp_6_3","temp-1-6",57
77828,"csp_5_2","temp-1-6",60
77833,"csp_5_2","temp-1-6",60
77841,"csp_4_6","temp-1-6",59
77854,"csp_3_1","temp-2-1",60
77857,"csp_2_1","temp-2-1",60
77858,"csp_5_2","temp-1-6",64
77895,"csp_5_6","temp-1-5",54
77913,"csp_5_2","temp-1-6",60
77927,"csp_5_6","temp-1-5",60
77963,"csp_3_8","temp-1-6",65
77965,"csp_5_4","temp-1-6",60
77969,"csp_6_8","temp-1-6",64
77971,"csp_4_5","temp-1-6",50
77976,"csp_5_5","temp-1-6",60
77998,"csp_6_3","temp-1-6",60
78028,"csp_1_1","temp-2-1",62
78032,"csp_3_8","temp-1-6",60
78045,"csp_5_6","temp-1-6",60
78073,"csp_4_6","temp-1-6",60
78084,"csp_4_2","temp-1-5",54
78087,"csp_4_8","temp-1-6",59
78091,"csp_5_2","temp-1-6",65
78099,"csp_5_6","temp-1-6",60
78151,"csp_5_5","temp-1-6",60
78164,"csp_5_2","temp-1-6",65
78171,"csp_5_3","temp-1-6",64
78174,"csp_2_1","temp-2-1",60
78200,"csp_6_4","temp-1-6",56
78214,"csp_5_2","temp-1-6",60
78219,"csp_5_5","temp-1-6",60
78222,"csp_6_7","temp-1-6",65
78223,"csp_4_8","temp-1-6",65
78240,"csp_4_6","temp-1-6",59
78245,"csp_5_2","temp-1-6",60
78255,"csp_4_7","temp-1-6",61
78263,"csp_6_8","temp-1-5",60
78271,"csp_5_3","temp-1-6",60
78278,"csp_3_8","temp-1-6",55
78280,"csp_5_6","temp-1-6",64
78286,"csp_5_2","temp-1-6",60
78288,"csp_5_5","temp-1-2",46
78324,"csp_4_7","temp-1-6",58
78333,"csp_4_7","temp-1-6",61
78335,"csp_6_8","temp-1-6",60
78344,"csp_5_6","temp-1-6",60
78352,"csp_6_8","temp-1-6",61
78366,"csp_6_8","temp-1-6",60
78384,"csp_5_2","temp-1-6",53
78410,"csp_6_7","temp-1-6",60
78418,"csp_6_2","temp-1-6",60
78433,"csp_6_7","temp-1-6",60
78452,"csp_4_5","temp-1-6",61
78474,"csp_4_5","temp-1-6",60
78495,"csp_5_6","temp-1-6",60
78498,"csp_4_5","temp-1-6",56
78507,"csp_3_8","temp-1-6",60
78509,"csp_5_5","temp-1-6",60
78513,"csp_3_8","temp-1-6",60
78518,"csp_5_6","temp-1-6",60
78519,"csp_4_6","temp-1-6",61
78526,"csp_4_3","temp-1-6",60
78548,"csp_2_1","temp-2-1",60
78550,"csp_6_7","temp-1-6",60
78554,"csp_2_2","temp-2-2",64
78591,"csp_6_7","temp-1-6",65
78593,"csp_4_6","temp-1-6",60
78595,"csp_3_7","temp-1-6",58
78625,"csp_6_3","temp-1-6",58
78630,"csp_5_2","temp-1-6",60
78639,"csp_4_5","temp-1-6",60
78640,"csp_4_2","temp-1-6",55
78649,"csp_4_6","temp-1-6",60
78651,"csp_6_2","temp-1-6",59
78652,"csp_6_7","temp-1-6",64
78655,"csp_1_3","temp-2-1",60
78676,"csp_4_3","temp-1-6",59
78708,"csp_6_9","temp-1-6",58
78715,"csp_5_6","temp-1-6",65
78731,"csp_4_7","temp-1-6",60
78734,"csp_5_4","temp-1-6",60
78738,"csp_6_7","temp-1-6",60
78746,"csp_2_2","temp-2-2",63
78751,"csp_5_4","temp-1-6",60
78772,"csp_3_7","temp-1-6",60
78785,"csp_2_1","temp-2-2",60
78787,"csp_4_2","temp-2-1",60
78788,"csp_6_8","temp-1-6",61
78789,"csp_6_7","temp-1-6",61
78790,"csp_5_6","temp-1-6",60
78796,"csp_5_2","temp-1-6",60
78805,"csp_4_3","temp-1-6",65
78807,"csp_5_2","temp-1-6",55
78822,"csp_4_6","temp-1-6",60
78828,"csp_2_1","temp-2-1",55
78832,"csp_5_2","temp-1-6",60
78846,"csp_6_2","temp-1-6",60
78848,"csp_5_6","temp-1-6",60
78860,"csp_5_4","temp-1-6",60
78883,"csp_4_3","temp-1-6",60
78893,"csp_6_3","temp-1-6",60
78901,"csp_5_4","temp-1-6",65
78904,"csp_3_8","temp-1-6",64
78907,"csp_3_7","temp-1-6",65
78913,"csp_4_8","temp-1-6",60
78922,"csp_5_4","temp-1-6",60
78930,"csp_4_6","temp-1-6",60
78946,"csp_4_8","temp-1-6",64
78954,"csp_5_2","temp-1-6",65
78966,"csp_3_1","temp-2-1",61
78978,"csp_3_5","temp-2-1",65
78979,"csp_2_2","temp-2-1",55
78982,"csp_6_3","temp-1-6",60
78987,"csp_5_2","temp-1-6",60
78989,"csp_2_1","temp-2-1",58
78991,"csp_5_2","temp-1-6",60
78995,"csp_6_3","temp-1-6",56
79000,"csp_5_6","temp-1-6",60
79005,"csp_4_6","temp-1-6",64
79007,"csp_5_5","temp-1-6",60
79010,"csp_4_4","temp-1-6",60
79043,"csp_5_6","temp-1-6",60
79068,"csp_4_3","temp-1-6",60
79092,"csp_4_6","temp-1-6",65
79105,"csp_6_2","temp-1-6",63
79106,"csp_5_4","temp-1-6",55
79129,"csp_6_2","temp-1-6",50
79147,"csp_6_3","temp-1-6",60
79185,"csp_6_8","temp-1-6",60
79186,"csp_2_2","temp-2-1",58
79189,"csp_5_4","temp-1-5",65
79191,"csp_4_6","temp-1-6",60
79217,"csp_4_2","temp-1-5",64
79248,"csp_5_2","temp-1-6",60
79252,"csp_3_7","temp-1-6",60
79264,"csp_2_1","temp-2-1",52
79267,"csp_5_2","temp-1-6",60
79275,"csp_6_2","temp-1-6",65
79287,"csp_5_6","temp-1-6",60
79288,"csp_4_5","temp-1-6",61
79304,"csp_3_3","temp-1-6",60
79308,"csp_5_5","temp-1-6",60
79322,"csp_4_6","temp-1-6",60
79369,"csp_4_7","temp-1-6",56
79375,"csp_4_2","temp-1-6",60
79376,"csp_3_3","temp-1-6",60
79394,"csp_5_6","temp-1-6",65
79399,"csp_3_4","temp-1-6",63
79412,"csp_4_7","temp-1-6",60
79424,"csp_6_4","temp-1-6",60
79432,"csp_4_8","temp-1-6",60
79445,"csp_4_3","temp-2-1",60
79468,"csp_6_4","temp-1-6",60
79482,"csp_4_7","temp-1-6",60
79483,"csp_6_8","temp-1-6",62
79491,"csp_6_2","temp-1-6",60
79496,"csp_3_1","temp-2-2",59
79501,"csp_5_6","temp-1-6",65
79508,"csp_4_7","temp-1-6",59
79519,"csp_5_2","temp-1-6",60
79527,"csp_3_7","temp-1-6",60
79540,"csp_6_4","temp-1-6",60
79547,"csp_4_7","temp-1-6",60
79558,"csp_2_2","temp-2-2",60
79574,"csp_5_5","temp-1-6",60
79597,"csp_6_4","temp-1-6",60
79606,"csp_6_8","temp-1-6",63
79609,"csp_3_7","temp-1-6",60
79610,"csp_6_5","temp-1-6",60
79615,"csp_6_2","temp-1-6",64
79623,"csp_5_2","temp-1-6",60
79639,"csp_3_8","temp-1-6",56
79646,"csp_4_5","temp-1-6",64
79647,"csp_3_8","temp-1-6",65
79648,"csp_4_6","temp-1-6",60
79665,"csp_3_7","temp-1-6",60
79671,"csp_4_6","temp-1-6",60
79680,"csp_3_1","temp-2-1",60
79681,"csp_6_7","temp-1-5",62
79686,"csp_5_6","temp-1-6",60
79689,"csp_4_7","temp-1-6",60
79690,"csp_4_7","temp-1-6",60
79700,"csp_4_3","temp-2-1",60
79706,"csp_6_4","temp-1-6",58
